"No","User Name","Review Count","Review Time","Rating","Review Text"
"997.","Ida widia","4","2020-01-20","2","N/A"
"998.","MUHAMMAD LUTHFI ALMAULUDDI (ZERIX)","39","2020-01-20","2","N/A"
"999.","Adhi B34R","34","2020-01-20","2","N/A"
"1000.","Agnes Sariningsih","4","2019-01-20","2","N/A"
"1001.","Berthariahna Barus","1","2019-01-20","2","N/A"
"1002.","Najibali King7","46","2019-01-20","2","N/A"
"1003.","Aidil Amrul","2","2019-01-20","2","N/A"
"1004.","Jan Josi Raymond kuhuparuw","1","2019-01-20","2","N/A"
"1005.","didin w","50","2019-01-20","2","N/A"
"1006.","Kusnandar Nandar","1","2019-01-20","2","N/A"
"1007.","Tino Armyanto","10","2019-01-20","2","N/A"
"1008.","Toyib Nasikun","4","2019-01-20","2","N/A"
"1009.","suadnyana Ida Bagus","2","2019-01-20","2","N/A"
"1010.","Miftahul Faruq","35","2019-01-20","2","N/A"
"1011.","Dickyara Sembada","2","2019-01-20","2","N/A"
"1012.","cipta karya","1","2019-01-20","2","N/A"
"1013.","Hera Haerani","3","2019-01-20","2","N/A"
"1014.","Wakhid Gonzalez","8","2019-01-20","2","N/A"
"1015.","hs family","2","2019-01-20","2","N/A"
"1016.","Raya Kathina","20","2019-01-20","2","N/A"
"1017.","Rini Wulandari","1","2018-01-20","2","N/A"
"1018.","Ni Ketut Suarti Azizah","3","2018-01-20","2","N/A"
"1019.","Agus Gunawan","1","2018-01-20","2","N/A"
"1020.","Ryan Waliur","4","2018-01-20","2","N/A"
"1021.","Anton Bakti","1","2018-01-20","2","N/A"
"1022.","Edeng Witarya","3","2018-01-20","2","N/A"
"1023.","kamila hetami","55","2025-12-20","3","Housekeeping malam2 pukul 22.10???? Tetiba masuk ketika tamu sedang akan tidur. Ketika ditanya, kok bisa masuk, alasannya karena mengira tidak ada tamunya. Memangnya tidak ada data sinkron kamar mana saja yang ada tamunya? Sekalipun tidak ada yang menyahut, apa normal Housekeeping jam 22.10 malam???? Mengerikan sekali bisa masuk begitu saja. Untung saya belum tidur dan langsung saya tahan pintunya."
"1024.","Kurnia Baraq","36","2025-09-20","3","Pelayanan baik, makanan cukup beragam, hanya saja sepertinya pihak hotel perlu cek kondisi bantal, saya kebagian sudah tipis dan berbulir2 membuat tidur jadi tidak nyaman."
"1025.","Pranadi Kusumah","2","2025-10-20","3","Kamar nggak soundproof, ngeganggu banget. suara orang ngobrol di koridor kedengeran samoe kamar, suara anak anak nangis di kamar seberang kedengeran juga, mungkin karena koridornya gak di karpetin sampe kamar,karpet di kamar hanya dibawah kasur aja."
"1026.","Anwar Sadad","1","2025-12-20","3","Secara umum pelayaanan yh baik, waiters yh baik dan ramah2 dan pelayanan yh di di bantu sma lyla"
"1027.","Dora Kwan","4","2025-07-20","3","Pengalaman menginap di Holiday In Bandung 7-8 Juli 2025 Menginap di tipe kamar junior suite nya, agak kurang nyaman ya 🥱 sofa bed sdh agak jeglok gitu, jadi kurang myaman di dudukin Bed nya juga sama, sudah agak jeglok jadi ngak myaman tidur nya Untuk sarapan nya OK, taste nya OK, pilihan menu nya banyak, pelayanan nya juga ramah² untuk Kang Bima & Team Good Job 👍👍👍"
"1028.","Ratno Haryanto","12","2025-01-20","3","Rooms lumayan, gym perlu maintenance, overall service lumayan baik. Cm restonya downgrade banget service nya. Uda berkali2 nginep di sini, tp koq barusan breakfast, tamunya 100++ org, menu yg ditawarin cm level bintang 3. Turun dari standar service di beberapa bulan sebelumnya. Banyak yg berkurang dr beberapa item menu sih. Padahal salah satu yg bikin enak dsini tuh breakfast nya. Well, I guess that already changed."
"1029.","Sakinah Husen","25","2025-01-20","3","Pengalaman nginep disini kamar nya bersih,harga nya aja lumayan price tapi so farr so good sarapan nya aja yang banyak korek dari rasa kurang kuat dan pelayanan di depan memuaskan bisa antarkan pesanan gojek naik ke kamar cuman pagi dan malam berisik di depan pintu petugas kebersihan yang ngobrol."
"1030.","meilly lim","23","2025-01-20","3","Lokasi strategis, suasananya bagus. Tapi lebih baik lagi kalau kualitas makanannya ditingkatkan. Dari hari 1 sampai 5 meeting di sini, belum ada satu pun makanan yg rasanya istimewa. Lalu kopi dan krimer, apakah sudah dicicip sebelum disajikan? Kopinya encer, krimernya apek."
"1031.","wisnuaji aji","19","2025-01-20","3","Hotel yg bagus dengan fasilitas yg cukup lengkap. Sayang sekali saat breakfast tgl 12 Juli, saya memesan boiled egg, setelah menunggu lama ternyata pesanannya terlupa . Yg makin mengecewakan adalah telur yg disajikan tidak menunjukan kualitas resto hotel bintang 4😪"
"1032.","Lionell Djaya","5","2025-12-20","3","Makanan banyak pilihan tetapi biasa saja"
"1033.","Erna Ratri Wulansari","2","2025-01-20","3","Pelayanan good , tapi minusnya cuman bau kaporit dari kolam renang kuat banget sampe lantai 7 . Dan kenapa yang pas saya ke bangun jam 2 pagi tv tiba-tiba nyala sendiri hahah 2x sedikit horor 🥲 abis di matiin nyala lagi padahal remot jauh di meja .. 🥲 satu lagi hairdryer kecil banget tenaganya..."
"1034.","Luhur Febriansyah","67","2023-01-20","3","+ Resepsionis ramah dan membantu meskipun sepertinya sangat kewalahan dengan pekerjaan. Semoga staf resepsionis bisa ditambah agar tidak terlalu kerepotan. Ruang lobi sangat nyaman dan banyak tempat duduk. + Menu sarapan sangat lengkap dan enak. Makanan tidak pernah menunggu lama, selalu direfill. Restoran juga sangat nyaman. Staf restoran ramah. + Fasilitas kamar sangat lengkap sesuai harganya meskipun hair driernya minimalis hehe. Peredaman suara sangat bagus. Wifi agak lambat dan tidak stabil. Channel tv lengkap. - Handuk bisa diganti mungkin ya. Benang sudah mulai tidak rapi dan warna sudah kusam. - Housekeeping kurang teliti. Kamar saya kehabisan sabun cair. Air minum botol sudah terbuka, tapi tidak diganti. Seharusnya ini sangat tidak boleh terjadi di price point hotel ini."
"1035.","Indri Meilinda","37","2024-01-20","3","Baru kali ini kecewa sm hotel ihg group. Saat pagi subuh saya mau ke kamar mandi, tiba2 lantai kamar mandi banjir. Duh, pagipagi udah ngeliat banjir kan bete ya. Lalu, setrika nya rusak tp msh ada di kamar. Saya telp ke lobi jg ga ada jawab di pagi sekitar jam 6. Mana bajunya mau dipake buat urusan pertemuan bisnis. Cekin dong fasilitas dlm kamar. Kalo memang rusak atau gabisa dipake yaa gausah ada di kamar drpd mau dipake tamu tp malah keadaan rusak."
"1036.","Budi Trijaya","11","2025-01-20","3","Lokasi bagus ramai didekat tol pasteur, kebersihan cukup bersih dan nyaman, utk kamar hotel sayang tidak ada balkon dan tdk ada viewnya ( ada cmn kaca kecil dan menghadap ke belakang hotel), kami sdh bbrp kali menginap dihotel ini termsk old and new thn 2024 dan pas libur lebaran kami menginap lagi 2 malam di premium, utk hrg premium shrsnya sdh include breakfast krn hrgnya cukup mahal juga dibandingkan deluxe, utk keramahan dan pelayanannya cukup ramah cmn ada salah satu staf kalau tdk salah namanya Wimpi ( saya agak lupa namanya) bilangnya manager tp sikapnya (maaf )tdk mencerminkan seorang manager, sepertinya hrs diajarkan cara menghadapi customer yg baik itu bagaimana, tolong yth Ibu Rina ( GM hotel )mohon ditanggapi agar tidak terulang dikemudian hari, terima kasih"
"1037.","TOKO PERAK BERKAH SILVER","20","2023-01-20","3","Sempat menghadiri acara pelatihan UMKM tapi tdk check in,ruang meetingnya nyaman,luas,snack & lunch nya standart ga jauh beda dgn hotel lain mungkin tergantung budget kali yah...cuma sayang tolong diperhatikan mushola nya jgn terlalu ngumpet & jauh udah gitu kurang terjaga kebersihannya dan terlihat asal dibuatnya."
"1038.","Felix Pramudita","127","2025-01-20","3","untuk frontliner dan security tolong diberitahu kata maaf, izin dan terimakasih.. 1.security menyuruh pindah kendaraan tp tidak bilang maaf atau izin lgsg bilang : pindahin kendaraan kesana pak !ini untuk jalur ! 2.frontliner membuat menunggu sampe sejam tp ga ada kata maaf dan terimakasih setelahnya"
"1039.","Moniqka J","60","2024-01-20","3","Kesini untuk buka puasa bersama, ruame poll tapi rasa makanan nya g ada yg tasty kecuali nasi kebuli dan martabak nya , daaaan jam setengah uda pada habis bayar mahal cuma makan dikit krna g kebagian mana g ada rasanya hiks"
"1040.","tari destya","5","2022-01-20","3","Untuk rasa menu breakfastnya ok, tapi sayang kamar sy kurang ok, shg harus turun lg ke bwh untuk minta ganti kamar. Seharusnya tidak diperlukan apabila reception dapat memberi kamar ke guest dgn proper."
"1041.","Isti Utami","7","2023-01-20","3","Agak kotor n kamarnya kecil ya utk bintang 4, tp komplain kami direspon baik n cepat sekali. Good. Kolam renang terlalu terbuka krn berhadapan dgn ruang pertemuan, jd saya sdikit sungkan n gak jadi berenang, lokasi jg lalu lintasnya ramai bgt, jd agak macet kl menuju ksini🙏😂"
"1042.","agus hadiyanto","1","2024-01-20","3","Hotelnya nyaman banget , tidur nyenyak , semua pelayanan dar front office Houskeeping dan FB service nya keren , dan cepat tanggap saat minta bantuan walau breakfast crowded tapi mereka mempertahankan kwalitas pelayanannya , kerenn"
"1043.","candra budiman","14","2022-01-20","3","Overall sama kayak chain hotel lainnya bagus dan nyaman. Saya stay disini untuk urusan pekerjaan selama 5 malam. Hanya saja staff di Egg corner nya tidak ramah dan menjengkel kan serta lambat. Belajar lg ya bikin scrambled egg setengah matang."
"1044.","Kenji-Nagao-Abel","106","2023-01-20","3","1.Tempat nyaman 2.Fasilitas lengkap termasuk alat fitness. Perlu dipertimbangkan ulang kenapa menutup saluran pembuangan air di toilet. …"
"1045.","Miranda Bud","146","2020-01-20","3","Ukuran kamar cukup besar, tempatnya bersih. Tidak semua kamar hadap jalan raya depan, lebih baik request, karena ke belakang kurang bagus viewnya. Breakfast enak, komplit beragam makanan nusantara dan international. …"
"1046.","Rudy Santoso","68","2020-01-20","3","Tempat parkir cukup kuas, kamar cukup baik, restaurant yg cukup luas dan bervariasi makanannya. Namun sayang, pengalaman saya kurang menyenangkan pada saat stay di Holiday Inn Pasteur, pada saat check in jam 3 sore, masih harus menunggu …"
"1047.","Muhamad Nur Irvan","194","2022-01-20","3","Sebenernya dari keseluruhan hotel bagus, cuma satu yg jadi masalah adalah pas makan sahur bener2 berantakan orang sampe numpuk karena staf hotel yg melayani sedikit sekali dan juga buat makanya sedikit sekali varian makanaya, hanya menu …"
"1048.","Barkah W","83","2016-01-20","3","Sangat dekat dari gerbang tol Pasteur, mudah dijangkau, tetapi kemacetan lalu lintas di akhir pekan bisa jadi halangan. Yang dekat bisa jadi sangat sulit dijangkau. Waktu saya kesana disaat long weekend, akhirnya saya turun dari kendaraan …"
"1049.","Emak Traveler","254","2020-01-20","3","Datang acara buka bersama di hotel ini. Saat adzan maghrib,di meja hanya tersedia gelas kosong baru kemudian karyawan hotel membawakan air mineral dan kurma itupun tidak semua meja mendapat kurma. Makanan untuk berbuka standar …"
"1050.","Yerry Irawan","2","2024-01-20","3","Mbak Zakiyah oke.... Pelayanan nya mantap sopan sabar menu sarapannya bervariasi Bravo Holiday inn"
"1051.","Fakhriah Ria","19","2018-01-20","3","Saya menginap dr tgl 17 s.d 20 nov 2017.. hotelnya nyaman, kamar bersih, makananny pun ok. Cuma perlu di tingkatkan pelayanan d resepsionis. Setiap kali mau ambil kunci d resdpsionis bisa nunggu 10 s.d 15 menit, gak langsung d layanin dan …"
"1052.","Dian Natalia","9","2018-01-20","3","Kolam renangnya agak kecil (saya belum lihat yang indoor). Tapi nilai 3 bintang dikarenakan kebersihan ruangan yang perlu di tingkatkan. Saya baru saja check in, karena bawa bayi jadi saya extra teliti mengecek kebersihan kamar. Dan …"
"1053.","Gilang Marhadian","77","2023-01-20","3","untuk pelayanan dan makanannya memuaskan, tapi untuk kamarnya masih kurang bersih untuk taraf bintang 4. semoga lebih baik kedepannya"
"1054.","Muhammad Fauzi","31","2022-01-20","3","lokasi nya cukup strategis, tetapi hotel ini sudah harus mulai melakukan perawatan/penggantian sebagian peralatan properti, seperti di toilet banyak pojokan yg sudah mulai kotor, sambungan antar marmer juga sudah mulai usang, lampu kamar …"
"1055.","Dani Bocah Tua Nakal","358","2023-01-20","3","Pengalaman menginap 2 malam di Holiday Inn Pasteur cukup mengesankan, kamar luas dan bersih, gym lengkap breakfast perlu ditingkatkan lagi, sebagai penggemar olahraga renang saran saya kolam renang jangan terbuka gitu dong, masak didepan lobi agak sedikit tertutup lah🙏 …"
"1056.","ademadon adon","208","2021-01-20","3","Hotel yg amat mumpuni dgn letak yg amat strategis (jln.Djunjunan-pasteur) dan harga bersaing.fasilitas lengkap,makanan cukup bervariasi,pelayanan memuaskan, hanya parkir yg kurang luas.dekat tempat kuliner,dekat tempat beli oleh2,akses mudah."
