User Name,Review Count,Rating,Review Text
Ardan Kurniawan,1,5,pengalaman saya selama menginap disini sangat menyenangkan lokasi hotelnya strategis banget karena dekat stasiun lrt jadi kalau kemana mana lebih mudah kamarnya juga bersih dan rapih kamar mandinya juga wangi dan tidak bau terus karyawan disini pelayanannya ramah banget
Ridho Alghazali,1,5,makanan nya sangat enak pelayanan mulai dari check masuk hingga pada saat breakfast sangat memuaskan fasilitas nya sangat lengkap terutama pelayanan mba andini sangat memuaskan
Rahma Arum,3,5,pengalaman yang menyenangkan menginap disini kamar bersih pelayanan staffnya ramah dan helpfull makanan juga enak ezii
Viany NF,5,5,nyaman dan makanan enak enak yang disajikan kamarnya juga luas untuk liburan bareng keluarga pelayanan staf nya baik mas ezii
adum maulana,1,5,sangat rapih dan baik dalam pelayanan rekomen banget buat ngadain acara di room meeting staff nya kak andin juga ramah
Zaqi Rizqi Ramadhan,1,5,pelayanan dan kamar nya sangat baik makanan enak enak lengkap banyak pilihan fasilitas lengkap thanks to kak andin resepsionis
Kids alvin World,7,5,makanan nya mantep2 terutama cakue dan nasi oriental nya minuman nya juga banyak variant pokoknya rekomendasi banget disini pelayanan juga top terima kasih ya ka nurul
Oman Permana,1,5,rekomendasi banget deh menginap disini karna hotelnya nyaman dan fasilitas nya lengkap untuk stafnya pun ramah ramah sekali sherly resepsion
Lia Sukmayanti,2,5,kamar nyaman dan cukup luas overall makanan oke pelayanan baik ezi
Nurhazmi Usman,11,5,kamar oke bersih pelayanannya jga keren2 tmpt mya tenang gk berisik mas ezii jga ramah baik banget ngebantuin banget
Fitri Hidayani,8,5,cukup puas dengan hotelnya perlu peningkatan pada rasa makanan dan spesial terima kasih atas keramahannya mbak sherli sukses terus harper mt haryono
Undun Beikungan,1,5,kamar overall wangi bersih untul smooking roomnya makanan juga bervarian serta pelayanan ramah dan baik dibantu pak ezi
Alfan Akbar,5,5,pelayanan selama di receptionist bersama mba andin sangat ramah baik penjelasan nya untuk kamar sangat dingin dan rapih untuk perlengkapan kebutuhan di kamarpun sangat lengkap dan wangi
rita desianti (bunces),27,5,suka sih disini nyaman makanannya juga enak enak bisa berenang juga dari kamar bisa melihat lrt lewat anak anak suka cuma lokasinya saja daerah macet hehe
rizki yakin,2,5,untuk kamarnya nyaman fasilitasnya lengkap stafnya juga ramah dan dekat dengan stasiun lrt juga sherly reseption
Renti Resmita,7,5,nice staffnya baik di resto juga baik namanya mas irwan cuma kamarnya agak berisik sama jalan saja shampoo di kamar ngga ada overall dengan harga segini udah oke
Mordekhai Hamonangan,3,5,fasilitas bagus dan lokasi hotel strategis dekat stasiun bisa netflix an sampai puas serta pelayanan staff nya ramah ramah khusus nya kak ezii sudah membantu membawa barang dan dipanggil kan taxi
Kibung Q_do,4,5,selalu menyenangkan berlibur di sini bersama keluarga hotelnya nyaman dan sarapannya enak ezii
Rizka kurnia,1,5,overall semuanya oke makanan dan kamarnya sangat nyaman recomend berkunjung bareng tim pelayanan baik ezii
Venggy Nugie,5,5,kamarnya lumayan nyaman aksesnya jg mudah san strategis pegawainya ramah terima kasih mba sherly
Ita Ristanti,1,5,hotel nya bagus dan bersih kak andin sangat responsif membantu menawarkan bawain barang ketika sedang ribet hahah good job
Najwa Nuradha,3,5,menginap disini sangat nyaman dan hangat pelayanan sangat baik kamar dan kamar mandinya bersih akses untuk pergi2 juga sangat oke karna disamping hotel langsung ada lrt
Dinan dino,1,5,hotel nya nyaman kamarnya bersih breakfast nya banyak menunya enak enak staff ramah ramah terutama mas ezii terima kasih sudah dibantu
Iqfal Mahmud Nurfendy,1,5,hotelnya nyaman dan kamar nya bersih jugaa makanan resto cukup lengkap apa lagi saat sarapan pelayanan staff juga ramah sekali terutama mas ezi
muhamad helzan,5,5,kamarnya nyaman dan cukup luas untuk pelayanan baik dan ramah mba selvi dan mas ezii
Eni Nurani Tartila,1,5,beberapa kali nginap di hotel ini room oke sarapan oke terima kasih mba andin yang sudah ramah di bagian resepsionis
dini sad,17,5,terima kasih harper wkt saya cek masuk ternyata laptop saya ketinggalan di lobby hotel dan baru besok paginya tau kalau laptop tidak kebawa kekamar dan ternyata laptop saya diamankan petugas hotel terima kasih ya dibantu oleh mas ezi receptionist
Fahri Rhamdani,1,5,menginap disini nyaman banget apalagi pelayanan nya yang hangat makanan juga enak enak kak andin bagian resepsionis juga ramah
Yuliana,2,5,pelayanan bagus kebersihan kamar dan fasilitas lainnya juga oke layanan helpfull banget sukses sll untuk harper cawang thank for mba andin fo dan mba olive sales nya sehat sehat sll
yuniarti thok,4,5,makanannya enyak variasi banyak boleh ya tambah menu sambal kecap karena selalu ada gorengan cocok mba sherly makasi
Shifra,2,5,pelayanan bagus kamar nyaman menu sarapan beraneka ragam rasanya oke ezii
Anjani Kurniawan,22,5,pelayanan yang baik dan ramah dari awal check masuk dan checkout sarapan enak dan tidak membosankan sempat ada kebocoran ac tapi teknisi tanggap dan sigap memperbaiki petugas check keluar bernama ezzi ramah terimakasih hotel harper tidak pernah bosen
Hafni Aoi,2,5,hotel nya bagus ruangannya rapih makanan nya enak semua dan pelayanan terutama kak sherly sangat baik dan ramah
erik sobari,1,5,pelayanan bagus bersih dan nyaman kamarnya luas dekat kantor kerja cekout dibantu mas ezi reception
Binta Google,1,5,pertama kali menginap di hotel ini langsung suka banget untuk kamar nya bersih dan lebar untuk makanan nya enak enak bangett dan pelayanan yang ramah dari semua staff terutama mas ezi
bluerbiess,1,5,tempatnya strategis kamarnya cozy banget buat rebahan seharian staff nya juga friendly thanks to mba andin yang udah kasih pelayanan terbaik next trip bakal balik lagi ke sini
Desy Prianan Ningsih,4,5,hotel yang reccomend banget buat staycation akses yang mudah dijangkau pelayanan yang ramah kamar sama kamar mandinya bersih juga next bakal balik lagi sih
dokter yandera,77,4,saya ada meeting disini tgl 19 juni tidak menginap kesana awal semua staff sangatt ramah dan mengarahkan dengan batik ke ruangan yang saya tuju makanna juga enak2 hanya untuk makanna utamanya agak kurang variatif dessert sangat banyak dan bervariasi semuanya okee banget malah tapi ketika saya menunggu dijemput ada petugas laki2 hotel yang nyamperin saya untuk nanya review makanannya saya jelaskan masukan beberapa hal kemudian dia mengarahkan saya untuk rate google review namuun diminta untuk menyebutkan namanya direview saya mohon maaf sebelumnyaa ketemu ajaa baru saat diminta untuk review nih kenapa saya harus nulisin namanya dia direview saya yang menurut saya tidak berkontribusi apapun selama saya disana
Yusufgilang prtm,2,5,kamar nya bersih staf ramah ramah dan gercep makanan nya lengkap banyak pilihan we ll back soon andin reception
Ratumas Marshyanda,1,5,terima kasih untuk hotel harper mt haryono sangat sangat nyaman pelayanan dan ruangan kamarnya juga bersih view nya bagus sudah sangat lengkap ada meja kerja jugaa terima kasih juga untuk mba andin pelayanannya ramah dan sangat santun terhadap customer
Rita hasanah,1,5,hotel yang sangat strategis krna disamping hotel persis ada lrt dan halte tj tempatnya jg nyaman dan harga hotelnya oke banget fasilitas dan keadaan kamar bersih untuk area kamar mandi bersih dan lengkap jdi betah staycation di harper good harper
Icoronakagawa Icoronakagawa,1,5,kamarnya bersih sarapan yang bervarian untuk pelayanan karyawan top reception mas ezii
Raissa Wp,1,5,menurut saya untuk hotel ini sangat oke untuk kenyamanan sangat oke karena kamar yang bersih dan juga rapih lalu pelayanannya juga oke kapan kapan saya akan staycation di sini lagi dengan pengalaman saya
Iis Ismail,1,5,makanannya saya suka soto nya sama capcaynya juga enak sayurannya masih seger mantap deh pelayanan pak ezii ramah
Moksin Mokosinting,3,5,semua² oke kondisi hotel baik dsn bersih pelayanan ramah dan profesional pendekatan sangat humanis sherly reseptions
Yukita Camelia putri,1,5,pelayanannya sangat bagus resepsionisnya ramah sigap dan informatif proses check masuk berjalan lancar tanpa hambatan staf lainnya juga sangat membantu dan sopan membuat pengalaman menginap jadi lebih menyenangkan dan nyaman
puput megantari,7,5,makanan enak kamar oke hanya ketersediaan sabun mandi dan shamppo kurang hanya 1 wifi oke thankyou mba sherly
Hudzaifah Abu,1,5,pengalaman pertama menginap dihotel harper sangat menyenangkan untuk kamar tidur nyaman dan untuk kebersihan sangat memuaskan receptionist mbak aya dan mas ezii
gyu taro,1,5,service kak andin sangat baik kamar nya juga oke banget buat istirahat dengan budget yang tidak terlalu mahal worth it
Cahya Eka,2,5,saat nginap disini ngerasa nyaman banget sama suasananya lokasi yang strategis kamar dan kamar mandinya juga bersih dan petugas kebersihannya juga ramah
Alvin Aswangga,1,5,sudah sangat baik flow dari check masuk sarapan hingga check keluar sudah cepat dan efisien terima kasih juga kepada mbak andin di resepsionis yang sangat sigap
Anneke Souhoka,1,5,makanan super duper enak yang disajikan menikmati makan acara reuni pelayanan sangat ramah dan memuaskan mas ezii
Defanda Nadira Savera,1,5,pengalaman saya selama menginap disini sangat menyenangkan lokasi hotelnya strategis banget karena dekat stasiun lrt jadi kalau kemana mana lebih mudah terus karyawan disini ramah untuk mas ezi terima kasih ya pelayananny
Gabriella Ar Rayyn Audytis,6,5,bagus pelayanan dan kamar nyaman untuk mba sherly layanan nyaa okee banget
Willy Permana,6,5,pelayanan ramah lingkungan bersih makanan selalu enak rekomendasi kalau ada kegiatan disini kamar pun bersih sherly
Alfiana Devinda,3,5,pelayanan nya bagus terutama untuk kak sherli sangat ramah dan baik kamar nya juga bersih dan nyaman
fenty hanifa carolina,2,5,nice hotel mudah mencari lokasi hotel karena terletak di lokasi yang mudah di jangkau pelayanan ramah mas ezii teerbaik ramah sangat membantu
Rinto Wijaya,1,5,terimakasih mba nurul pelayanan nya sangat baik dan ramah makanan terasa semua dan banyak variasi nya minuman nya banyak jenis nya mbak nurul mantap
fahrie,1,5,hotel nya rekomen banget untuk jadi tempat singgah saat liburan brg keluarga apalagi yang kya saya bawa anak kecil room nya bersih dan rapih bathroom nya juga oke bersih dan amenitis lengkap
Egi Sanuji,4,5,hotel recomend nyaman kamarnya lumayan wangi pelayanan baik bathroom bersih tidak bau good condition ezi
do pras,689,5,hotel nya bersih nyaman makanan nya enak dan bervariasi fasilitas kolam renang nya nyaman karena terpisah dari lokasi breakfast dan lokasi nya juga dekat dengan stasiun kereta jatinegara
Ahmad Thariq Irwansyah,2,5,ezii makanan nya enak enak gaes pelayanan staf hotel ramah2 orang nya tegur sapa lokasi strategis dekat perkantoran
Candra,1,5,pengalaman menginap yang menyenangkan karna kamar nya bersih wangi kamar mandinya juga bersih amenities lengkap thank u harper mt haryono
Ketut Donder,1,5,makanan nya sangat enak sekali pelayanannya ramah ramah restaurant nya nyaman dan bersih trimksih mbak nurul top
erin kenzo,1,5,hotel yang sangat bagus nyaman kamarnya rapi stafnya ramah dan sopan terutama untuk ms ezii yang selalu senyum fuul
Muhammad Iqbal,3,5,hotel nyaman bersih berada di dekat pusat keramaian penerangan cukup baik di kamar maupun di lorong nice hotel and recommended
Dini Astuti,1,5,hotel nya bagus dan nyaman kamar tidur dan bathroom nya bersih serta amenitis cukup lengkap karyawan nya juga baik banget dan sigap akses jalan nya cukup oke karna tidak jauh untuk ke jln raya dan dekat juga dengan lrt
Bayu Firmansyah,2,5,hotelnya bagus bersih nyaman kebetulan baru pertama kali nginep dihotel ini pelayanan nya ramah ramah dan sangat help full khususnya mas ezii sangat membantu rekomended bnget buat staycation
Haikal Arifin,5,5,hotel bagus kamarnya nyaman dan bersih dan untuk kamar mandi terjaga kebersihannya apalagi untuk kasurnya nyaman dan wangi karyawan ramah fonya sangat baik suka membantu kalau butuh apapun terutama kak andin the best pokoknya hotel harper
Tugiar Pp,1,5,kamar nyaman service nya bagus langganan disini dari group sarapan nya enak menu nya banyak service mba andin good terima kasih
irfiani irfiani,3,5,makanan banyak variasi dan enak cuma minta tolong nasi putihnya di perhatiankan karena agak keras dan sangit yang lainnya enak semua terutama ramen nya terima kasih mbk nurul mantaapp
Ary Fahruzi,1,5,hotel yang nyaman banget buat staycation kamar serta kamar mandinya bersih pelayanannya ramah terimakasih juga buat mba andin atas pelayanan yang ramah
Nur Fitria,1,5,kamar nyaman dan bersih pelayanan baik waktu checkout dibantu mas ezii
Ramadhan Rizky,3,5,pengalaman menginap disini cukup menarik fasilitas lumayan bagus dan lengkap makanan juga enak andin receptionist
FREDY TANDEAS,2,5,pelayanan yang memuaskan mas ezii dan mbak aya receptionis perfect buat makanan dan kamarnya
Jefri Wiliams,5,5,hotelnya besihh bngt nyaman rekomen bngt buat menginap di sini dan ya pelayanannya super duper ramah thankyou mba andin
emmy y,3,5,lokasi hotel sangat strategis breakfast bervariasi dengan rasa yang enak dan disukai dewasa maupun anak2 banyak menu khas lokal betawi staf hotel irwan sangat ramah dan membantu mgk untuk kamar sj perlu update amenities dan sprei sarung bantal mterimakasih cukup memuaskan menginap disini
Humaira Nur Fitria Dewi,8,5,tempatnya bersih bagus nyaman sarapan oke lokasi strategis sherly
ardina ariani,3,5,pelayanannya memuaskan mas ezii menu sarapannya enak roomnya bersih dan wangi terimakasih
Jamaluddin Al afghani,2,5,ezii kamar nya okee cukup luas dan bersih toiletnya pelayanan staff ramah dan sangat membantu
Fendry Agusman,6,5,untuk pelayanan sudah baik pwrtahankan rasa makanan oke mas ezi sangat ramah bagus sukses terus
prasalam “just.4tyfuckingseven”,2,5,kamar nya nyaman dan bersih kak andin receptionist sngat ramah terimakasih atas pelayanan nya harper
Luciana Oktavia,1,5,"makanan dan minumannya enak, mbak faiza ramah, asyik diajak ngobrol, baksonya enak, ini hari terbaik"
dimaswisnu Prasetyo,4,5,pelayanan saat checkin sangat cepat kamar luas dan sangat nyaman lokasi juga strategis terimakasih kak andin atas pelayanannya
Sherin Pratiwi,2,5,puas banget sama pelayanan di hotel ini staf nya ramah ramah dan fasilitasnya juga oke banget serta lokasi yang sangat strategis pokonya ini hotel recommended bangett dehh
Muhammad Farhan,2,5,hotel yang recomend banget dari lokasi yang strategis kemana mana dekat pelayanan staff yang ramah nyaman banget buat istirahat dikamar sprei bersih kamar mandinya juga bersih ditambah lagi perlengkapan mandi yang lengkap jadi tidak takut kalau lupa bawa alat mandi
Hilda Ramadhanti,8,5,terima kasih banyak harper pelayanannya bagus sekali kamarnya bersih ac nya dingin terima kasih jg mas ezii udah bantu2 juga untuk angkut2 barang
Multi Nugraha,1,5,hotelnya bagus kamarnya bersih sarapannya banyak pilihan dan frontline officer nya ramah seperti mas reynaldi dan mas ezi toop
Siti Pertiwi,1,5,kamar nyaman dan cukup luas untuk sarapan juga bervarian cekout dibantu oleh mas ezii
rosya amelia,3,5,nyaman banget sih disini roomnya oke bersih enak deh strategis juga buat daerah jakarta timur kamar mandinya bersih staffnya ramah semua next kesini lagi
anggun purnama,1,5,kamarnya luas menu breakfast juga banyak thanks harper thanks kak sherly
Luthfi Zakaria,2,5,makanya enak pelayananya ramah tempatnya pun nyaman cocok buat meeting lokasi sangat strategis terimakasih mba andin
shavira ifrinda,5,5,roomnya bersih makanannya variatif dan enak enak staff nya super ramah thanks kak ezi sudah di assist selama di sana
